PLAYER_ID,name,team,hp,attack,defense,sp_attack,sp_defense,speed,base_stat_total,norm_height,norm_weight,norm_ppg,norm_ts_pct,norm_on_ball_def_fg_pct,norm_blk,norm_reb,norm_ast_minus_tov,norm_net_off_rating,norm_stl,norm_net_def_rating,norm_charges_per_min,norm_loose_balls_per_min,norm_box_outs_per_min,norm_stl_per_min
1630171,Isaac Okoro,CLE,55,65,85,65,65,80,415,0.3125,0.4483,0.1392,0.6432,0.7566,0.0789,0.1085,0.1707,0.5731,0.1429,0.2517,0.1345,0.5204,0.1761,0.2802
1642268,Isaiah Collier,UTA,75,54,35,75,48,64,351,0.1875,0.3448,0.2233,0.401,0.1974,0.0526,0.1783,0.4878,0.4863,0.25,0.1927,0.1488,0.3622,0.0127,0.3221
1628392,Isaiah Hartenstein,OKC,70,90,125,55,55,100,495,0.75,0.6207,0.3042,0.6745,0.4868,0.2895,0.7519,0.3293,0.5091,0.2143,0.2063,0.0,0.342,0.593,0.2458
1630198,Isaiah Joe,OKC,70,75,45,100,75,127,492,0.1875,0.0345,0.2718,0.7214,0.5,0.0263,0.124,0.2073,0.5799,0.1429,0.254,0.6808,0.4998,0.0559,0.233
1630191,Isaiah Stewart,DET,65,66,125,30,66,42,394,0.5,0.6207,0.1359,0.7188,0.6974,0.3684,0.3488,0.1707,0.3607,0.0714,0.3039,0.0,0.3449,0.5072,0.1382
1627826,Ivica Zubac,LAC,120,122,150,60,70,45,567,0.75,0.5517,0.4854,0.7839,0.5263,0.2895,0.8992,0.2073,0.7329,0.1786,0.2812,0.0,0.1797,0.4967,0.1538
1629630,Ja Morant,MEM,68,120,55,103,100,97,543,0.125,0.0966,0.6926,0.5807,0.5263,0.0526,0.2403,0.5122,0.5137,0.3571,0.2812,0.2113,0.3444,0.047,0.3814
1642266,Ja'Kobe Walter,TOR,55,40,45,60,130,111,441,0.3125,0.1379,0.2201,0.4766,0.4671,0.0526,0.1628,0.1463,0.5046,0.2143,0.2608,0.2424,0.5028,0.0666,0.3596
1631095,Jabari Smith Jr.,HOU,72,80,101,61,55,45,414,0.625,0.4138,0.3366,0.5781,0.4276,0.1842,0.4651,0.0732,0.4932,0.0714,0.3288,0.0,0.234,0.1756,0.0527
1631133,Jabari Walker,POR,45,60,67,35,110,41,358,0.4375,0.531,0.11,0.6797,0.5789,0.0263,0.1938,0.0732,0.4452,0.1429,0.3651,0.1028,0.7898,0.2395,0.4884
1630702,Jaden Hardy,DAL,50,55,60,44,60,68,337,0.1875,0.2621,0.2233,0.5443,0.4145,0.0263,0.0465,0.0732,0.3699,0.1071,0.288,0.1616,0.7588,0.0807,0.2806
1631093,Jaden Ivey,DET,50,84,95,70,45,105,449,0.25,0.2414,0.5113,0.5964,0.375,0.1053,0.2403,0.1951,0.411,0.25,0.1315,0.0,0.6648,0.0673,0.2637
1630183,Jaden McDaniels,MIN,115,84,95,60,70,90,514,0.5625,0.1724,0.3366,0.5781,0.5132,0.2368,0.3643,0.1707,0.4772,0.3929,0.1678,0.0201,0.455,0.0684,0.3974
1630256,Jae'Sean Tate,HOU,38,40,80,35,116,85,394,0.25,0.4828,0.0583,0.5651,0.9605,0.0263,0.1008,0.1341,0.4247,0.1071,0.3401,0.9663,0.4587,0.289,0.4413
1631170,Jaime Jaquez Jr.,MIA,65,53,85,40,75,95,413,0.375,0.4483,0.2201,0.5286,0.8158,0.0526,0.2636,0.1951,0.3904,0.25,0.1156,0.0,0.5903,0.1554,0.4316
1631222,Jake LaRavia,SAC,63,50,45,50,65,108,381,0.4375,0.5172,0.165,0.6536,0.3158,0.0789,0.2248,0.2073,0.3721,0.25,0.1361,0.0,0.7446,0.0729,0.4397
1627751,Jakob Poeltl,TOR,70,110,120,50,60,100,510,0.75,0.6897,0.411,0.7839,0.3684,0.3158,0.6667,0.1829,0.6096,0.3571,0.2358,0.0434,0.3889,0.4303,0.3948
1628973,Jalen Brunson,NYK,100,135,40,125,48,144,592,0.125,0.2069,0.7832,0.6901,0.3355,0.0263,0.1473,0.6585,0.6119,0.25,0.0272,0.5625,0.3482,0.0459,0.205
1631105,Jalen Duren,DET,85,115,105,53,40,60,458,0.625,0.6207,0.3236,0.9453,0.25,0.2895,0.7209,0.1951,0.6187,0.1786,0.0726,0.0,0.1907,0.5462,0.2225
1630224,Jalen Green,HOU,126,95,69,100,40,40,470,0.25,0.1793,0.6214,0.5313,0.4474,0.0789,0.2791,0.1829,0.532,0.25,0.0385,0.0195,0.1344,0.0191,0.2293
1630552,Jalen Johnson,ATL,60,110,133,70,150,75,598,0.5,0.4069,0.5534,0.5964,0.6974,0.2632,0.6977,0.3293,0.4726,0.5,0.3356,0.0,0.2621,0.1084,0.4485
1629618,Jalen Pickett,DEN,41,35,75,53,95,30,329,0.125,0.2897,0.0744,0.5339,1.0,0.0263,0.031,0.2805,0.3539,0.0714,0.3447,0.0,0.3669,0.2192,0.2551
1630188,Jalen Smith,CHI,50,90,95,54,33,65,387,0.5625,0.3793,0.2071,0.6406,0.4211,0.1842,0.3566,0.122,0.4475,0.0357,0.2812,0.2141,0.3712,0.4501,0.1369
1630591,Jalen Suggs,ORL,55,83,65,72,110,110,495,0.3125,0.3103,0.466,0.5104,0.5526,0.2368,0.2326,0.1707,0.4247,0.4643,0.3243,0.3818,0.5725,0.0575,0.5442
1631114,Jalen Williams,OKC,95,115,116,90,110,120,646,0.3125,0.3517,0.6408,0.6068,0.7961,0.1842,0.3333,0.4268,0.4201,0.5,0.1474,0.1189,0.5973,0.1305,0.5058
1630592,Jalen Wilson,BKN,84,55,45,66,61,62,373,0.375,0.4138,0.2492,0.5234,0.3421,0.0263,0.186,0.1707,0.5205,0.1071,0.2268,0.0,0.2762,0.1952,0.1301
1631288,Jamal Cain,NOP,20,46,45,40,141,50,342,0.375,0.2138,0.1133,0.5313,0.8158,0.0526,0.1008,0.0732,0.4315,0.1429,0.1927,0.0,0.5593,0.0445,0.4397
1627750,Jamal Murray,DEN,100,105,48,130,67,60,510,0.25,0.3793,0.6343,0.6354,0.4013,0.1316,0.2248,0.5488,0.7648,0.4286,0.1111,0.0178,0.3535,0.0359,0.3727
1642347,Jamal Shead,TOR,65,35,35,65,35,70,305,0.0625,0.2759,0.1715,0.4141,0.2566,0.0263,0.0388,0.3902,0.4201,0.2143,0.1701,0.3605,0.3237,0.0403,0.3982
201935,James Harden,LAC,150,100,63,137,80,30,560,0.3125,0.4138,0.6796,0.6302,0.4211,0.1842,0.3721,0.6098,0.6461,0.4643,0.1655,0.0546,0.4321,0.0734,0.4193
1642419,Jamison Battle,TOR,55,40,67,60,50,50,322,0.4375,0.4138,0.1715,0.651,0.5395,0.0526,0.1318,0.122,0.395,0.0357,0.1927,0.0726,0.2332,0.0532,0.0986
1641716,Jarace Walker,IND,60,60,20,35,48,23,246,0.4375,0.5172,0.1392,0.651,0.0,0.0789,0.1628,0.1341,0.2694,0.1786,0.2154,0.0,0.1209,0.0813,0.442
1630215,Jared Butler,PHI,55,55,76,70,71,52,379,0.1875,0.2276,0.233,0.5443,0.5987,0.0526,0.062,0.3659,0.4863,0.1786,0.3923,0.1477,0.4581,0.0801,0.3909
1642272,Jared McCain,PHI,40,90,30,80,96,61,397,0.1875,0.2414,0.4369,0.6484,0.1842,0.0,0.1085,0.1951,0.4749,0.1786,0.356,0.0,0.4119,0.0753,0.2278
1628991,Jaren Jackson Jr.,MEM,91,120,139,65,105,85,605,0.625,0.5655,0.6602,0.6536,0.7829,0.3947,0.3566,0.061,0.5023,0.3571,0.3061,0.0,0.58,0.171,0.3914
1629020,Jarred Vanderbilt,LAL,38,42,75,40,90,65,350,0.5,0.3724,0.0744,0.513,0.4474,0.0789,0.3178,0.1098,0.5457,0.2857,0.2358,0.0,0.6384,0.1992,0.6655
1628386,Jarrett Allen,CLE,100,130,130,50,70,72,552,0.5625,0.5724,0.3786,1.0,0.4605,0.2368,0.6744,0.1585,0.6416,0.25,0.161,0.0229,0.4023,0.3776,0.2894
1629750,Javonte Green,CLE,60,45,70,50,85,68,378,0.3125,0.3103,0.1068,0.5234,0.5658,0.1316,0.1705,0.1098,0.5365,0.2857,0.3401,0.0694,0.5598,0.0746,0.5644
1629637,Jaxson Hayes,LAL,55,105,108,30,45,50,393,0.75,0.4138,0.1618,0.9896,0.6382,0.2368,0.2946,0.0976,0.4566,0.1429,0.3061,0.0659,0.5054,0.3467,0.2721
1630643,Jay Huff,MEM,45,100,90,40,30,39,344,0.8125,0.5517,0.165,0.849,0.4013,0.2368,0.0775,0.0854,0.3584,0.0357,0.254,0.0,0.0879,0.4433,0.2077
1627759,Jaylen Brown,BOS,90,120,65,99,80,83,537,0.375,0.4345,0.6602,0.5599,0.4539,0.0789,0.3721,0.3049,0.6279,0.3571,0.0862,0.0936,0.4932,0.1095,0.325
1641740,Jaylen Clark,MIN,30,29,35,45,63,40,242,0.25,0.3103,0.0744,0.6719,0.5263,0.0263,0.0233,0.1341,0.5068,0.25,0.2222,0.1482,0.483,0.0965,0.7549
1642377,Jaylen Wells,MEM,85,69,62,75,56,89,436,0.5,0.3793,0.2783,0.5729,0.5724,0.0263,0.186,0.1707,0.5411,0.1429,0.1655,0.124,0.2949,0.0722,0.1767
1631119,Jaylin Williams,OKC,45,61,80,80,116,90,472,0.5625,0.5517,0.1327,0.6615,0.7763,0.1579,0.3566,0.3049,0.5731,0.1071,0.288,1.0,0.312,0.4876,0.2617
1628369,Jayson Tatum,BOS,115,145,86,129,80,20,575,0.5,0.3448,0.8091,0.6302,0.4079,0.1316,0.5969,0.4512,0.5845,0.3214,0.1814,0.0,0.2929,0.0937,0.2652
1630288,Jeff Dowtin Jr.,PHI,40,50,45,55,70,20,280,0.1875,0.1172,0.1683,0.599,0.4079,0.0789,0.0388,0.2561,0.4338,0.1429,0.2154,0.0,0.3481,0.0347,0.3847
203924,Jerami Grant,POR,69,50,97,71,50,58,395,0.4375,0.3448,0.4078,0.4766,0.5855,0.2632,0.1938,0.1585,0.4041,0.25,0.195,0.1189,0.2832,0.0513,0.2346
1630526,Jeremiah Robinson-Earl,NOP,60,65,65,50,70,93,403,0.5,0.5517,0.1456,0.5807,0.5132,0.0263,0.2946,0.1341,0.4566,0.1429,0.1769,0.0,0.532,0.2815,0.2865
1631110,Jeremy Sochan,SAS,64,85,91,46,80,75,441,0.5,0.4828,0.3107,0.6484,0.5,0.1316,0.4264,0.1707,0.4886,0.2143,0.2336,0.0,0.4103,0.1477,0.2828
1630579,Jericho Sims,MIL,40,55,105,20,55,50,325,0.625,0.6207,0.0,0.7786,0.6908,0.1053,0.2093,0.0732,0.2694,0.0,0.356,0.0,0.4249,0.7917,0.0969
1641724,Jett Howard,ORL,44,48,40,37,60,20,249,0.375,0.3793,0.0874,0.3932,0.7039,0.0526,0.0155,0.0854,0.3584,0.0,0.2041,0.0,0.2867,0.0318,0.1005
202710,Jimmy Butler III,GSW,75,100,60,75,82,100,492,0.4375,0.4828,0.5081,0.7448,0.4013,0.0789,0.3411,0.5732,0.4155,0.4286,0.2676,0.0405,0.5876,0.1499,0.4402
1629111,Jock Landale,HOU,20,48,50,30,37,50,235,0.6875,0.6552,0.0971,0.651,0.1908,0.0526,0.1783,0.122,0.4064,0.0357,0.1383,0.1619,0.4005,0.6622,0.2023
203954,Joel Embiid,PHI,37,112,100,54,75,29,407,0.75,0.8276,0.712,0.625,0.4342,0.2368,0.5581,0.2195,0.3311,0.1786,0.4127,0.0,0.3962,0.4236,0.1768
1628381,John Collins,UTA,60,115,90,60,90,95,510,0.5625,0.4552,0.5566,0.75,0.3487,0.2632,0.5581,0.0,0.6027,0.2857,0.3878,0.1053,0.4379,0.1878,0.2974
1629723,John Konchar,MEM,35,48,71,40,63,85,342,0.3125,0.3448,0.0194,0.6562,0.4737,0.0789,0.1783,0.1463,0.4132,0.1786,0.3288,0.1592,0.7508,0.1417,0.6121
1630548,Johnny Juzang,UTA,60,70,45,65,40,91,371,0.3125,0.4552,0.2298,0.6068,0.2368,0.0263,0.1473,0.1341,0.4361,0.1429,0.1519,0.0973,0.3183,0.0787,0.2663
202685,Jonas Valanciunas,SAC,70,81,58,44,25,29,307,0.6875,0.7241,0.2783,0.6823,0.0658,0.1579,0.5194,0.1341,0.5845,0.1071,0.2449,0.0,0.1454,0.6776,0.2197
1628371,Jonathan Isaac,ORL,55,55,115,39,25,43,332,0.625,0.4828,0.1165,0.4479,0.3947,0.2895,0.2636,0.0854,0.4429,0.25,0.2517,0.0,0.4316,0.363,0.6195
1630228,Jonathan Kuminga,GSW,59,80,75,48,80,98,440,0.4375,0.4483,0.4369,0.5078,0.6447,0.1053,0.2791,0.1585,0.4018,0.2143,0.254,0.1057,0.5076,0.1464,0.2991
1642367,Jonathan Mogbo,TOR,60,38,70,35,100,50,353,0.5625,0.4483,0.1424,0.4062,0.4605,0.1316,0.3023,0.2195,0.347,0.25,0.2313,0.0,0.3883,0.205,0.4397
203903,Jordan Clarkson,UTA,50,70,50,83,65,60,378,0.1875,0.2345,0.466,0.5208,0.2632,0.0526,0.1705,0.2439,0.4452,0.2143,0.2517,0.0,0.5165,0.0546,0.2721
1630692,Jordan Goodwin,LAL,35,35,35,40,65,90,300,0.3125,0.3793,0.123,0.5234,0.125,0.1053,0.2248,0.1341,0.4018,0.2857,0.2109,0.0,0.8158,0.1904,0.5571
1641722,Jordan Hawkins,NOP,61,45,50,65,63,60,344,0.3125,0.2069,0.2913,0.4271,0.4013,0.1053,0.1395,0.0976,0.4361,0.1071,0.2086,0.0544,0.2209,0.0287,0.1518
1629673,Jordan Poole,WAS,80,100,35,110,35,46,406,0.25,0.2345,0.6052,0.6536,0.1053,0.1053,0.155,0.2561,0.5046,0.3929,0.161,0.0,0.3929,0.0185,0.4409
1630631,Jose Alvarado,NOP,65,40,48,100,105,95,453,0.0,0.131,0.2751,0.4766,0.6579,0.0789,0.1085,0.4512,0.4954,0.3929,0.2426,0.1316,0.5642,0.0589,0.5547
1630581,Josh Giddey,CHI,88,80,89,110,80,97,544,0.5,0.3862,0.4142,0.599,0.4013,0.1579,0.5504,0.5976,0.5731,0.3571,0.1565,0.0,0.531,0.0304,0.3847
1630182,Josh Green,CHA,79,40,40,61,60,95,375,0.3125,0.2759,0.1812,0.5703,0.3224,0.0526,0.1163,0.1463,0.4954,0.3214,0.2154,0.0,0.4381,0.0295,0.3826
1628404,Josh Hart,NYK,150,100,90,100,60,115,615,0.25,0.3793,0.3819,0.7057,0.3553,0.1053,0.6667,0.5366,0.6324,0.4643,0.0431,0.0512,0.6635,0.0869,0.3866
1629006,Josh Okogie,CHA,40,55,30,35,150,70,380,0.25,0.3655,0.1715,0.5911,0.6711,0.1316,0.1395,0.0732,0.3813,0.3571,0.3016,0.0,0.9452,0.1772,0.8515
201950,Jrue Holiday,BOS,80,80,70,85,90,75,480,0.25,0.3103,0.301,0.5859,0.6118,0.1053,0.2558,0.4024,0.4247,0.3214,0.2744,0.042,0.4833,0.1368,0.3371
1630577,Julian Champagnie,SAS,80,70,65,80,60,45,400,0.4375,0.3931,0.2621,0.6172,0.3882,0.1053,0.2248,0.1341,0.5228,0.1786,0.2336,0.0,0.1963,0.1049,0.2582
1641763,Julian Phillips,CHI,58,60,45,45,86,65,359,0.5,0.2621,0.0906,0.6016,0.4605,0.0789,0.0853,0.0976,0.5274,0.1071,0.2948,0.0,0.4449,0.1326,0.3279
1631124,Julian Strawther,DEN,65,65,50,43,45,45,313,0.375,0.3103,0.233,0.5703,0.4803,0.0526,0.093,0.122,0.3037,0.1429,0.2018,0.0,0.2674,0.0994,0.2395
203944,Julius Randle,MIN,91,105,90,85,48,85,504,0.5625,0.6207,0.5469,0.6589,0.5132,0.0526,0.4729,0.3049,0.5502,0.1786,0.093,0.0,0.5998,0.2383,0.1579
1630551,Justin Champagnie,WAS,62,85,110,60,80,60,457,0.375,0.3172,0.2265,0.7135,0.7039,0.1579,0.3643,0.0854,0.5822,0.2857,0.2245,0.0,0.382,0.083,0.467
1642348,Justin Edwards,PHI,59,70,43,67,31,50,320,0.4375,0.2966,0.2686,0.5703,0.2961,0.1053,0.186,0.1341,0.5548,0.2857,0.0,0.049,0.3335,0.0785,0.365
203994,Jusuf Nurkić,CHA,55,73,118,40,41,90,417,0.75,0.8966,0.2298,0.5599,0.4342,0.1842,0.5271,0.122,0.411,0.2143,0.1655,0.0,0.88,0.5496,0.3687
1630231,KJ Martin,UTA,50,90,80,45,89,35,389,0.375,0.3793,0.1489,0.724,0.6908,0.1316,0.1473,0.1341,0.5639,0.0714,0.3265,0.0,0.352,0.1272,0.1227
1642354,KJ Simpson,CHA,50,30,40,53,35,65,273,0.0,0.2,0.1942,0.2526,0.0658,0.0526,0.155,0.2561,0.3607,0.25,0.1723,0.0823,0.4109,0.0345,0.3687
1626157,Karl-Anthony Towns,NYK,105,135,100,95,45,60,540,0.75,0.6069,0.7314,0.7552,0.1842,0.1842,0.9147,0.122,0.7329,0.2857,0.1406,0.0,0.3213,0.4923,0.2445
1631255,Karlo Matković,NOP,45,95,80,40,50,80,390,0.625,0.4897,0.1909,0.7786,0.1447,0.2632,0.3101,0.0854,0.516,0.1071,0.3311,0.0,0.532,0.5001,0.2197
202695,Kawhi Leonard,LAC,60,117,70,101,60,70,478,0.4375,0.4483,0.6375,0.6484,0.375,0.1316,0.3798,0.2195,0.7237,0.5,0.2404,0.0,0.5006,0.0805,0.5155
1630811,Keaton Wallace,ATL,20,30,50,45,83,45,273,0.1875,0.1724,0.1165,0.4245,0.5592,0.0789,0.0465,0.2561,0.3265,0.25,0.3673,0.0,0.382,0.0315,0.5832
1631099,Keegan Murray,SAC,111,85,122,80,52,123,573,0.5,0.4483,0.343,0.5547,0.5855,0.2368,0.4419,0.1463,0.5365,0.2143,0.2381,0.2996,0.2813,0.1807,0.1787
1642276,Kel'el Ware,MIA,65,87,90,45,90,27,404,0.75,0.4828,0.2427,0.6849,0.375,0.2895,0.4961,0.0732,0.5616,0.1429,0.2132,0.0,0.1695,0.2597,0.2251
1629640,Keldon Johnson,SAS,75,90,74,55,50,59,403,0.3125,0.4138,0.3528,0.6042,0.3158,0.0789,0.2946,0.1463,0.4315,0.1429,0.1633,0.0,0.4223,0.1141,0.201
203482,Kelly Olynyk,NOP,50,55,80,62,125,55,427,0.6875,0.5517,0.2233,0.7005,0.5197,0.1053,0.2868,0.2195,0.5708,0.2143,0.4354,0.2862,0.2215,0.2898,0.383
1626162,Kelly Oubre Jr.,PHI,85,90,75,60,88,80,478,0.5,0.2966,0.4304,0.5495,0.375,0.1316,0.3953,0.1341,0.5365,0.4643,0.2109,0.0557,0.4367,0.0194,0.4301
1629026,Kenrich Williams,OKC,58,65,65,60,95,80,423,0.375,0.3448,0.1456,0.6432,0.5921,0.0263,0.1938,0.1707,0.5205,0.1429,0.254,0.6266,0.357,0.2227,0.3451
203484,Kentavious Caldwell-Pope,MEM,95,75,55,74,45,40,384,0.3125,0.3034,0.2233,0.6094,0.2697,0.1053,0.093,0.1951,0.5708,0.3929,0.1769,0.0868,0.3594,0.0313,0.4372
1631165,Keon Ellis,SAC,80,80,42,75,105,70,452,0.25,0.1034,0.2104,0.8438,0.3816,0.2105,0.1318,0.1463,0.5868,0.4643,0.229,0.0263,0.4212,0.051,0.6575
1630553,Keon Johnson,BKN,80,50,40,59,55,100,384,0.3125,0.1724,0.2848,0.4141,0.1776,0.1053,0.2171,0.1585,0.3904,0.2857,0.1905,0.2369,0.5285,0.0458,0.4003
1630556,Kessler Edwards,DAL,40,50,85,40,21,50,286,0.4375,0.2966,0.0777,0.6693,0.1842,0.1316,0.1473,0.1585,0.4269,0.1071,0.0,0.0,0.2296,0.2835,0.2988
201142,Kevin Durant,PHX,95,150,110,105,65,20,545,0.6875,0.5517,0.8026,0.7865,0.8355,0.3158,0.3876,0.2073,0.6438,0.2143,0.1927,0.0352,0.0605,0.0952,0.161
1628989,Kevin Huerter,CHI,70,80,65,100,95,50,460,0.4375,0.2621,0.2621,0.5313,0.625,0.0789,0.155,0.2317,0.7489,0.2857,0.3696,0.0,0.1726,0.0539,0.4024
1629645,Kevin Porter Jr.,MIL,67,64,44,45,79,60,359,0.25,0.2966,0.2751,0.4974,0.4145,0.0526,0.2093,0.2683,0.3425,0.3214,0.229,0.0,0.5239,0.1046,0.5832
1626172,Kevon Looney,GSW,58,45,124,40,55,50,372,0.5625,0.4276,0.0874,0.5078,0.6579,0.1316,0.3953,0.2073,0.5023,0.1429,0.2902,0.0,0.6231,0.5528,0.388
1641718,Keyonte George,UTA,86,75,35,112,55,52,415,0.25,0.1724,0.4854,0.5182,0.2039,0.0263,0.2171,0.4268,0.5616,0.1786,0.0317,0.1427,0.2327,0.0266,0.1648
203114,Khris Middleton,WAS,50,80,65,95,45,105,440,0.4375,0.4276,0.3269,0.6458,0.4145,0.0526,0.2093,0.3902,0.637,0.25,0.1746,0.4507,0.4145,0.2075,0.3814
202691,Klay Thompson,DAL,80,60,77,100,50,40,407,0.3125,0.4138,0.3948,0.5521,0.5132,0.1053,0.186,0.1707,0.5274,0.1786,0.1474,0.0,0.2157,0.0302,0.2077
1627739,Kris Dunn,LAC,75,57,55,70,98,105,460,0.1875,0.3103,0.1489,0.4974,0.6908,0.1053,0.186,0.2927,0.5411,0.5357,0.3039,0.0,0.8151,0.0465,0.7713
1631200,Kris Murray,POR,55,52,95,31,70,90,393,0.5,0.3862,0.0777,0.3437,0.5,0.0526,0.124,0.122,0.3813,0.1071,0.3696,0.2978,0.6754,0.1919,0.3015
204001,Kristaps Porziņģis,BOS,60,100,150,80,55,35,480,0.875,0.5517,0.5728,0.724,0.7697,0.3947,0.4496,0.1707,0.4315,0.1786,0.1837,0.0,0.2945,0.2955,0.191
203937,Kyle Anderson,MIA,54,40,60,35,91,36,316,0.5625,0.4828,0.1327,0.5156,0.5197,0.1316,0.186,0.2927,0.2352,0.1786,0.3061,0.1958,0.1443,0.2384,0.4217
1642271,Kyle Filipowski,UTA,68,85,52,55,50,50,360,0.6875,0.6207,0.2524,0.6615,0.0855,0.0789,0.3953,0.1341,0.4612,0.1786,0.1905,0.0304,0.3133,0.2161,0.3023
1628398,Kyle Kuzma,MIL,80,80,70,50,85,70,435,0.5625,0.4207,0.4207,0.4531,0.6513,0.0789,0.3643,0.0854,0.3904,0.1429,0.0544,0.3018,0.0141,0.0891,0.1386
200768,Kyle Lowry,PHI,40,34,47,55,60,70,306,0.0,0.2483,0.068,0.4818,0.2368,0.0789,0.0698,0.3293,0.3311,0.25,0.4082,0.615,0.4702,0.1791,0.4868
202681,Kyrie Irving,DAL,75,125,60,120,95,67,542,0.125,0.2414,0.7411,0.6615,0.4934,0.1316,0.2946,0.3659,0.6644,0.3929,0.2086,0.0712,0.4823,0.0448,0.3379
1642273,Kyshawn George,WAS,75,45,90,78,95,106,489,0.5,0.2759,0.2233,0.4245,0.7566,0.1842,0.2481,0.2073,0.5457,0.2857,0.2676,0.0242,0.5687,0.1187,0.3596
1630163,LaMelo Ball,CHA,68,113,50,150,45,100,526,0.4375,0.1379,0.7573,0.5104,0.2697,0.0789,0.3023,0.5366,0.7648,0.3214,0.1383,0.0,0.562,0.0481,0.3174
1629013,Landry Shamet,NYK,45,68,30,45,65,55,308,0.25,0.2069,0.1262,0.6797,0.1053,0.0,0.0155,0.0854,0.3995,0.1071,0.4104,0.0845,0.287,0.1864,0.2988
1628374,Lauri Markkanen,UTA,66,100,76,95,55,65,457,0.75,0.5517,0.5566,0.6016,0.4408,0.1053,0.3798,0.0854,0.5845,0.1786,0.2517,0.0,0.2804,0.2005,0.1657
2544,LeBron James,LAL,100,137,79,115,65,55,551,0.5625,0.6207,0.7314,0.6875,0.625,0.1579,0.5271,0.622,0.4954,0.2857,0.0839,0.2393,0.3479,0.1038,0.2456
1630322,Lindy Waters III,DET,45,40,40,55,61,80,321,0.375,0.3448,0.1003,0.4271,0.25,0.0526,0.0853,0.1463,0.4521,0.1071,0.2426,0.3854,0.2161,0.1377,0.3043
1628366,Lonzo Ball,CHI,45,40,60,95,115,60,415,0.375,0.2069,0.1877,0.4792,0.5066,0.1316,0.186,0.3293,0.5388,0.3929,0.381,0.0,0.5362,0.0862,0.6209
1629652,Luguentz Dort,OKC,85,50,88,98,85,87,493,0.25,0.4138,0.2686,0.6406,0.7829,0.1316,0.2403,0.1829,0.6187,0.3214,0.127,0.176,0.4767,0.1374,0.3587
1629029,Luka Dončić,LAL,75,140,95,145,100,35,590,0.375,0.4828,0.8544,0.6432,0.4934,0.1053,0.5581,0.5732,0.6689,0.5714,0.2857,0.1452,0.2332,0.0677,0.5241
1628379,Luke Kennard,MEM,65,75,70,95,50,55,410,0.3125,0.3172,0.2298,0.7578,0.5395,0.0263,0.1395,0.3415,0.5662,0.2143,0.0952,0.0,0.1756,0.0646,0.3302
1628436,Luke Kornet,BOS,64,90,130,55,65,40,444,0.8125,0.6207,0.1359,0.8932,0.6316,0.2632,0.3333,0.2195,0.6187,0.1071,0.2971,0.0,0.2274,0.5781,0.2233
1627763,Malcolm Brogdon,WAS,35,62,30,70,30,37,264,0.25,0.4759,0.3528,0.5313,0.1711,0.0526,0.2171,0.378,0.5411,0.1071,0.2268,0.0,0.3093,0.0917,0.153
1627736,Malik Beasley,DET,96,72,55,110,45,20,398,0.25,0.1862,0.4693,0.651,0.2961,0.0263,0.124,0.1585,0.5342,0.25,0.2517,0.0,0.1035,0.041,0.2923
1628370,Malik Monk,SAC,85,95,66,110,50,85,491,0.1875,0.2759,0.4984,0.5443,0.4934,0.1579,0.2171,0.4634,0.6187,0.25,0.1995,0.061,0.3877,0.0468,0.2434
1631204,Marcus Sasser,DET,48,60,60,56,134,40,398,0.125,0.2414,0.1553,0.6484,0.8026,0.0263,0.0155,0.2439,0.4155,0.1429,0.3333,0.0,0.5882,0.0421,0.4163
203935,Marcus Smart,WAS,42,45,80,65,100,100,432,0.1875,0.4138,0.233,0.4922,0.7303,0.0789,0.0853,0.2683,0.4521,0.3214,0.3243,0.4817,0.7782,0.1291,0.5763
1631109,Mark Williams,CHA,60,104,95,40,40,70,409,0.75,0.5517,0.4369,0.7995,0.2895,0.3158,0.7132,0.1829,0.532,0.1786,0.0771,0.0,0.4892,0.3885,0.2162
203486,Mason Plumlee,PHX,60,77,78,45,45,50,355,0.625,0.6483,0.0874,0.7943,0.2171,0.1579,0.3953,0.1951,0.5776,0.0714,0.263,0.0365,0.1531,0.4037,0.1712
1641824,Matas Buzelis,CHI,68,69,100,50,55,60,402,0.625,0.3379,0.2201,0.6016,0.5197,0.2368,0.1938,0.0854,0.4543,0.0714,0.2653,0.034,0.3281,0.1204,0.1515
1631108,Max Christie,DAL,90,50,60,85,106,35,426,0.3125,0.2069,0.2524,0.599,0.4276,0.1053,0.1783,0.1707,0.6963,0.2143,0.2744,0.0,0.0879,0.0702,0.2537
1629622,Max Strus,CLE,60,89,53,100,44,125,471,0.3125,0.3793,0.246,0.6953,0.3026,0.0526,0.2558,0.3293,0.5137,0.1071,0.1701,0.2015,0.565,0.1037,0.132
1628467,Maxi Kleber,LAL,40,30,50,40,30,20,210,0.625,0.5517,0.0388,0.388,0.2697,0.1316,0.1395,0.1463,0.4429,0.0357,0.1701,0.0,0.1939,0.2797,0.0873
1630695,Micah Potter,UTA,44,85,80,41,85,48,383,0.5625,0.6069,0.0809,0.5807,0.6645,0.1053,0.2558,0.0732,0.4772,0.0714,0.2812,0.1036,0.1649,0.3227,0.1558
1629008,Michael Porter Jr.,DEN,110,124,75,100,43,30,482,0.625,0.4,0.5307,0.7214,0.3684,0.1316,0.4651,0.1585,0.6804,0.1429,0.102,0.0,0.1693,0.1022,0.1094
